"","ID","Symbol","Entrez_Gene_ID","Chromosome","Cytoband","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1831","ILMN_1810423","RPP40",10799,"6","6p25.1c",1.13239759036145,8.89153614457831,11.8483692506353,6.77685802620862e-24,1.59799137027739e-22,43.4695941922581
"1832","ILMN_2206949","SFTPC",6440,"8","8p21.3a",-4.33828915662651,12.8351325301205,-11.846209446797,6.87240946040469e-24,1.61970116527531e-22,43.4556676389551
"1833","ILMN_2360415","PRNP",5621,"20","20p13a",-1.5966626506024,9.58382530120482,-11.8418364742652,7.07001440922005e-24,1.66542892618405e-22,43.427471077438
"1834","ILMN_1682038","JOSD3",79101,"11","11q21a",1.64806024096386,6.99357228915663,11.8403302328895,7.13938425982894e-24,1.68091831940276e-22,43.4177591594503
"1835","ILMN_1671731","AVPI1",60370,"10","10q24.2a",-1.2707469879518,11.268421686747,-11.8380676642223,7.24486667648662e-24,1.7048901844971e-22,43.4031708006745
"1836","ILMN_1686387","PYCRL",65263,"8","8q24.3g",1.3597108433735,4.738,11.8373676345298,7.27781682751235e-24,1.71177785776087e-22,43.3986572680256
"1837","ILMN_1780582","CD83",9308,"6","6p23b",-1.42092771084337,9.81610240963855,-11.8362904537184,7.32881202116116e-24,1.72290070264911e-22,43.3917120480172
"1838","ILMN_1660554","VWA1",64856,"1","1p36.33a",1.25066265060241,9.52746385542169,11.8353459874399,7.3738179559572e-24,1.73260502754932e-22,43.3856225604244
"1839","ILMN_2414848","TBRG4",9238,"7","7p13c",1.02244578313254,8.30865662650602,11.834546511343,7.41213049951312e-24,1.73984890574134e-22,43.3804679351938
"1840","ILMN_1668863","LYPD1",116372,"2","2q21.2b",2.31163855421687,5.25614457831325,11.8309894086125,7.58501945365383e-24,1.77953281833957e-22,43.3575338560434
"1841","ILMN_1799099","TEKT3",64518,"17","17p12a",-1.41340963855421,4.55736746987952,-11.8279731958031,7.73477170047952e-24,1.81375130646645e-22,43.3380875675804
"1842","ILMN_2220184","GFPT1",2673,"2","2p14a",1.45248192771085,8.34725301204819,11.8234208121405,7.96640527783197e-24,1.86712623699187e-22,43.3087379896863
"1843","ILMN_1729112","CHPT1",56994,"12","12q23.2a",-1.67742168674698,9.02632530120482,-11.8199919349798,8.14543708861575e-24,1.90812506106112e-22,43.2866323798385
"1844","ILMN_1717934","SYT11",23208,"1","1q22c",-1.15889156626506,9.6180843373494,-11.8186017296916,8.21916394145884e-24,1.92442660260743e-22,43.2776700281957
"1845","ILMN_1812441","C17orf63",55731,"17","17q11.2a",1.00050602409639,8.59371084337349,11.8175427380339,8.27577253418618e-24,1.93666444465976e-22,43.2708429992033
"1846","ILMN_1681829","ZNF606",80095,"19","19q13.43c",1.31161445783133,6.29280722891566,11.8163290087226,8.34113184137777e-24,1.95003836412301e-22,43.2630184831694
"1847","ILMN_1718565","CDKN1C",1028,"11","11p15.4d",-1.45067469879518,8.18509638554217,-11.8079167509842,8.80852762945142e-24,2.05724025499493e-22,43.2087892998873
"1848","ILMN_2138765","ADFP",123,"9","9p22.1b",-1.35048192771083,11.0459397590361,-11.8027113999659,9.11075559135226e-24,2.12569059206162e-22,43.1752349393452
"1849","ILMN_1776363","ANK2",287,"4","4q26a",-1.63967469879517,5.29854819277108,-11.7962075106317,9.50297666803279e-24,2.21497952412794e-22,43.1333118356209
"1850","ILMN_2343757","Septin 10",151011,"2","2q13a",-1.70301204819277,6.03457831325301,-11.7901757098538,9.88178802534481e-24,2.30211995580428e-22,43.0944335442871
"1851","ILMN_1771385","GBP4",115361,"1","1p22.2c",-1.89175903614458,9.5175421686747,-11.7855982386707,1.01792995576928e-23,2.36905620336693e-22,43.0649303742146
"1852","ILMN_1679324","EIF1B",10289,"3","3p22.1c",-1.27830120481927,9.63176506024096,-11.7841713239548,1.02738584125337e-23,2.3898670144213e-22,43.0557336883503
"1853","ILMN_1754179","AP1G2",8906,"14","14q11.2g",1.0440843373494,9.11283734939759,11.7791182992839,1.06158236740339e-23,2.46817900421288e-22,43.0231669537759
"1854","ILMN_1810225","KIAA1530",57654,"4","4p16.3c",1.72510843373494,8.3674578313253,11.7740611339147,1.09694534144452e-23,2.54530730425002e-22,42.9905747714637
"1855","ILMN_1672605","Ells1",222166,"7","7p15.1b",-1.44250602409638,10.2554337349398,-11.77239765199,1.10883279313106e-23,2.57061584310092e-22,42.9798543131609
"1856","ILMN_1751753","IDH2",3418,"15","15q26.1b",1.08761445783133,10.3292891566265,11.7723802056298,1.10895814650762e-23,2.57061584310092e-22,42.9797418792448
"1857","ILMN_1684887","SAMSN1",64092,"21","21q11.2d",-1.91102409638554,6.86747590361446,-11.7671705057805,1.14703064163803e-23,2.65754483488632e-22,42.9461683811065
"1858","ILMN_1694268","HES6",55502,"2","2q37.3c",1.80492771084337,8.60783734939759,11.7662529918601,1.15386980762364e-23,2.67205906645912e-22,42.9402556730246
"1859","ILMN_1722223","LOC643367",643367,"5","5q13.2a",2.13056626506024,6.30481325301205,11.7648211521039,1.16462424658568e-23,2.69562107845864e-22,42.9310285926463
"1860","ILMN_1905356","",NA,"","",1.89446987951808,5.77851204819277,11.7634148888012,1.1752840392457e-23,2.71894068780722e-22,42.9219664305358
"1861","ILMN_1657680","CCDC69",26112,"5","5q33.1d",-1.20455421686747,5.78225301204819,-11.7620080265723,1.18604589984233e-23,2.74111005679265e-22,42.9129005063303
"1862","ILMN_2411897","KLF10",7071,"8","8q22.3b",-1.72607228915663,6.57463855421687,-11.7616732722564,1.18862108391433e-23,2.74569698966797e-22,42.9107433391464
"1863","ILMN_1777221","C21orf51",54065,"21","21q22.11c",-1.10242168674699,6.59242771084337,-11.7614322475999,1.19047868619503e-23,2.74767914772538e-22,42.9091901722155
"1864","ILMN_1741711","DOPEY2",9980,"21","21q22.12b",1.33186746987952,6.70911445783133,11.7614086172227,1.19066096401433e-23,2.74767914772538e-22,42.9090378978227
"1865","ILMN_1666305","CDKN3",1033,"14","14q22.2b",2.08674698795181,5.67553012048193,11.7605515362868,1.19729111358239e-23,2.76126152237476e-22,42.9035148781204
"1866","ILMN_1896012","",NA,"","",-1.11678313253012,4.36352409638554,-11.7604944147667,1.19773429906019e-23,2.76126152237476e-22,42.9031467889914
"1867","ILMN_1673673","PBK",55872,"8","8p21.1e",2.08519277108434,4.97109036144578,11.7591246112458,1.20841133897279e-23,2.78449590001163e-22,42.8943198700715
"1868","ILMN_1809566","ZNF435",80345,"6","6p22.1b",1.0243734939759,7.59783734939759,11.7549515516223,1.24152817112839e-23,2.85938880423329e-22,42.867429535895
"1869","ILMN_1722218","LENG4",79143,"19","19q13.42a",1.02731325301205,9.51182530120482,11.7534322640384,1.25380885349847e-23,2.88624315285538e-22,42.8576397751918
"1870","ILMN_1769575","JAM3",83700,"11","11q25d",-1.0947469879518,9.93333734939759,-11.7529715866744,1.25755651450814e-23,2.89343779933837e-22,42.8546713531915
"1871","ILMN_2315979","LBH",81606,"2","2p23.1b",-1.18324096385542,10.8242590361446,-11.7508366177941,1.27507134631992e-23,2.93228573708588e-22,42.8409145995333
"1872","ILMN_2405628","TOP1MT",116447,"8","8q24.3f",1.07484337349398,9.17269879518072,11.7502912301338,1.2795845321394e-23,2.94121012083451e-22,42.8374004097252
"1873","ILMN_2325347","B3GALNT1",8706,"3","3q26.1a",-1.61208433734939,8.3474156626506,-11.7493597004541,1.28733005130511e-23,2.95755174830473e-22,42.8313981591904
"1874","ILMN_1717434","DFNB31",25861,"9","9q32e",1.16442168674699,5.40619879518072,11.7472271882784,1.30523833514344e-23,2.99573457967275e-22,42.8176576198376
"1875","ILMN_1797731","MS4A6A",64231,"11","11q12.1d-q12.2a",-1.61731325301204,9.86222289156627,-11.7462471564977,1.31355164228566e-23,3.01332764510524e-22,42.811343000581
"1876","ILMN_1742003","RHPN1",114822,"8","8q24.3f",1.18303614457832,6.92609638554217,11.7372242664336,1.39261887628701e-23,3.19313499740366e-22,42.7532082607384
"1877","ILMN_1804090","SLC25A10",1468,"17","17q25.3f",1.61402409638554,7.55143373493976,11.7313546188706,1.4465890264074e-23,3.31198373845122e-22,42.715392161228
"1878","ILMN_1658094","ZNF365",22891,"10","10q21.2b",-1.65914457831325,5.76965662650602,-11.7296542143425,1.46261065081515e-23,3.34701748341064e-22,42.7044373727441
"1879","ILMN_1725946","IRF6",3664,"1","1q32.2b",1.14944578313253,7.6289156626506,11.7266160833472,1.49167920740426e-23,3.41185849209532e-22,42.6848647017441
"1880","ILMN_1664369","DHTKD1",55526,"10","10p14a",1.19209638554217,6.51130120481928,11.7193905165199,1.56315220159682e-23,3.57357804199864e-22,42.6383170459676
"1881","ILMN_1666502","FLJ10159",55084,"6","6q21d",-1.41703614457831,5.99046987951807,-11.717600101469,1.58138501603907e-23,3.61348418898362e-22,42.6267834696543
"1882","ILMN_1722292","KIAA0241",23080,"7","7p14.3c",1.36042168674699,6.29611445783133,11.7138236170841,1.62054270312226e-23,3.70114124239613e-22,42.6024564849396
"1883","ILMN_1657632","ZMYM6",9204,"1","1p34.3f-p34.3e",-1.01678313253012,10.6398012048193,-11.7100411379178,1.66073337579143e-23,3.7910702981984e-22,42.578091623675
"1884","ILMN_2075892","LRP5",4041,"11","11q13.2b",1.29604819277108,5.87669879518072,11.7088662381116,1.67341877308106e-23,3.81815372660793e-22,42.5705236510141
"1885","ILMN_1676067","SEMA3G",56920,"3","3p21.1d",-1.48686746987952,5.06692771084337,-11.7069332626996,1.69450006994226e-23,3.86380432239844e-22,42.5580727838236
"1886","ILMN_1744113","TNFAIP8L2",79626,"1","1q21.2d",-1.25114457831325,5.67059638554217,-11.7068796677734,1.69508834789093e-23,3.86380432239844e-22,42.5577275658017
"1887","ILMN_2151739","CAT",847,"11","11p13c",-1.66793975903614,9.22951204819277,-11.7042847652464,1.72381636089997e-23,3.92736211572017e-22,42.5410133434914
"1888","ILMN_1913060","",NA,"","",-1.43525301204819,7.65613253012048,-11.6883303399234,1.91144954256479e-23,4.35058265928843e-22,42.4382558570821
"1889","ILMN_1779965","AK1",203,"9","9q34.11a",-1.56638554216868,9.31374698795181,-11.6878618953408,1.91725668086499e-23,4.36166514971731e-22,42.4352389544777
"1890","ILMN_1783253","DDX12",440081,"12","12p13.31a",1.97468674698796,5.65977710843373,11.6868174857664,1.93026737131842e-23,4.38911651668981e-22,42.4285127323569
"1891","ILMN_1690970","LOC642233",642233,"","",-1.28587951807229,5.02749397590361,-11.68568004913,1.9445372858949e-23,4.4194029224884e-22,42.4211874619088
"1892","ILMN_1758523","ABCA3",21,"16","16p13.3d",-2.1452891566265,11.1988734939759,-11.6844155134781,1.96052546929464e-23,4.45356298594043e-22,42.413043734655
"1893","ILMN_2062468","IGFBP7",3490,"4","4q12e",-1.42333734939758,12.4198253012048,-11.6834306171577,1.97306893233729e-23,4.47986842547286e-22,42.4067009697141
"1894","ILMN_1745963","FOLR2",2350,"11","11q13.4a",-1.9216265060241,8.26575301204819,-11.6819298000925,1.99233738617329e-23,4.52140988077394e-22,42.3970357575494
"1895","ILMN_2058795","PGCP",10404,"8","8q22.1d-q22.1e",-1.30842168674699,9.82778915662651,-11.6800874659467,2.01624761804727e-23,4.57343971898528e-22,42.3851713511526
"1896","ILMN_1656373","BNC2",54796,"9","9p22.3a-p22.2b",-1.43604819277108,6.49031325301205,-11.6708949140031,2.13990233032728e-23,4.84447216943614e-22,42.325975161069
"1897","ILMN_1660544","ARRDC4",91947,"15","15q26.3a",-1.47287951807229,6.43098192771084,-11.670533104087,2.14492123837284e-23,4.85347141529621e-22,42.3236453495272
"1898","ILMN_1770505","BIK",638,"22","22q13.2c",1.99716867469879,5.75318674698795,11.6662615318143,2.20507143618897e-23,4.98715086492155e-22,42.2961398433618
"1899","ILMN_1710954","LOC283932",283932,"16","",1.80127710843374,6.10863855421687,11.6467991027675,2.50117745661458e-23,5.64860377525876e-22,42.170829957069
"1900","ILMN_1787127","SLC43A2",124935,"17","17p13.3e",-1.10556626506024,8.93467469879518,-11.6455398328773,2.52165036951416e-23,5.68931306076703e-22,42.162722796906
"1901","ILMN_1707763","ST7",7982,"7","7q31.2c",-1.12226506024097,8.85968674698795,-11.6439556154847,2.547644103125e-23,5.74238733859973e-22,42.152523754214
"1902","ILMN_2196337","C12orf11",55726,"12","12p11.23b",1.33974698795181,7.04105421686747,11.6328007607854,2.73840767213697e-23,6.16937774972718e-22,42.0807137920908
"1903","ILMN_1702487","SGK",6446,"6","6q23.2d",-1.21259036144578,11.8145,-11.6265681982846,2.85113874455528e-23,6.41713221790032e-22,42.0405943696562
"1904","ILMN_2352633","ARHGAP24",83478,"","4q21.23b-q21.3a",-1.32269879518072,5.59403614457831,-11.6246902484966,2.88600617623818e-23,6.49246672448357e-22,42.0285063088048
"1905","ILMN_1716973","POLM",27434,"7","7p13d",1.02422891566266,7.78480120481928,11.6165534188736,3.04206806421605e-23,6.83693402542515e-22,41.9761331447912
"1906","ILMN_1801077","ADFP",123,"9","9p22.1b",-1.33057831325301,9.23521686746988,-11.6162383954519,3.04827673185396e-23,6.84757816575889e-22,41.9741055541118
"1907","ILMN_1674941","TMEM16F",196527,"12","12q12h",-1.20433734939759,9.41090361445783,-11.6155049278385,3.06278142595738e-23,6.87683902979324e-22,41.9693847457025
"1908","ILMN_1688772","C8orf51",78998,"8","8q24.3f",1.23213253012048,6.02710240963855,11.6145234185063,3.08229917049157e-23,6.91732198010897e-22,41.9630675173116
"1909","ILMN_2400352","LRDD",55367,"11","11p15.5c",1.5391686746988,7.11496987951807,11.6135186974594,3.10240716219215e-23,6.9590898717769e-22,41.9566009495287
"1910","ILMN_1653026","PLAC8",51316,"4","4q21.22a",-2.44181927710843,8.87370481927711,-11.6100100641271,3.1736604283608e-23,7.11548745992175e-22,41.9340191969465
"1911","ILMN_2412384","CCNE2",9134,"8","8q22.1c",1.85131325301205,5.57381325301205,11.6044785153535,3.2893291626709e-23,7.36416976717365e-22,41.8984192805956
"1912","ILMN_1653220","PITPNM1",9600,"11","11q13.1f",1.05995180722892,9.92724096385542,11.6037624017764,3.30460824367906e-23,7.39481632969567e-22,41.8938106483048
"1913","ILMN_1814812","LOC650546",650546,"","",1.74839759036145,4.99813855421687,11.6017662561804,3.34757344267651e-23,7.48735762792003e-22,41.8809643764675
"1914","ILMN_1672608","PPAP2B",8613,"1","1p32.2c",-1.53487951807229,5.01157228915663,-11.5999052300689,3.38813271540328e-23,7.57079150726827e-22,41.8689878777615
"1915","ILMN_2103685","DEPDC1B",55789,"5","5q12.1b",1.88475903614458,4.58789759036145,11.5994684926562,3.39772187272837e-23,7.58857190594953e-22,41.8661773146888
"1916","ILMN_2410929","PAPSS2",9060,"10","10q23.2b",-1.38044578313253,10.500813253012,-11.5922813836275,3.5594749895685e-23,7.94601953984326e-22,41.8199272536265
"1917","ILMN_1683239","RASSF1",11186,"3","3p21.31b",-1.82728915662651,5.66480120481928,-11.5913676462165,3.58058313274971e-23,7.98547317375835e-22,41.8140474387705
"1918","ILMN_1812567","ICA1",3382,"7","7p21.3e",1.361,5.90751204819277,11.5883231986583,3.65181890933193e-23,8.1365394961157e-22,41.7944570533625
"1919","ILMN_2285568","ASAHL",27163,"4","4q21.1a",-1.37934939759036,6.02718072289157,-11.5881675720109,3.65549814295429e-23,8.14083638157925e-22,41.7934556428156
"1920","ILMN_1663113","TTLL12",23170,"22","22q13.2c",1.14663855421687,8.95201807228916,11.5859701461301,3.70784532368337e-23,8.24657621860244e-22,41.7793160205768
"1921","ILMN_2304996","RFNG",5986,"17","17q25.3g",1.07468674698795,5.76923493975904,11.577036563178,3.92848363741424e-23,8.73205015008424e-22,41.721834628097
"1922","ILMN_1655702","ABHD5",51099,"3","3p21.33e",-1.14219277108433,7.70325301204819,-11.5734184773605,4.02152926292249e-23,8.93459678575708e-22,41.6985560960368
"1923","ILMN_1866216","",NA,"","",2.28786746987952,6.65936746987952,11.5690066800597,4.13796980847472e-23,9.18451532668613e-22,41.6701719207696
"1924","ILMN_1682312","CYBB",1536,"X","Xp11.4e",-1.62595180722891,9.44401204819277,-11.5557904476463,4.50732642424764e-23,9.9995552828013e-22,41.5851495806149
"1925","ILMN_1664861","ID1",3397,"20","20q11.21b",-1.75633734939758,11.0215421686747,-11.5545554436638,4.54347987927851e-23,1.00701532119376e-21,41.5772051164791
"1926","ILMN_1701361","C9orf150",286343,"9","9p23b",-1.68848192771084,6.49280722891566,-11.549430321566,4.69663325523951e-23,1.03996879223161e-21,41.5442374984553
"1927","ILMN_1727049","LOC340243",340243,"","",2.13450602409639,5.97189156626506,11.5488672854616,4.71376960782797e-23,1.04326647674441e-21,41.5406158354264
"1928","ILMN_1724946","SPINT1",6692,"15","15q15.1b",1.42465060240964,6.78290361445783,11.5468106239507,4.77689771335644e-23,1.05623273262518e-21,41.527386766468
"1929","ILMN_1804522","CCDC47",57003,"17","17q23.3b",1.51224096385542,6.6806265060241,11.544366902272,4.85300494004674e-23,1.07204147131674e-21,41.5116683416574
"1930","ILMN_1754103","CLDN11",5010,"3","3q26.2c",-2.00465060240964,7.44766265060241,-11.5431718441229,4.89066352172413e-23,1.07984735878524e-21,41.5039816602026
"1931","ILMN_1721762","IL18RAP",8807,"2","2q12.1a",-1.74069879518072,6.73933734939759,-11.5406676167169,4.97052572895292e-23,1.09591961306928e-21,41.4878746090226
"1932","ILMN_1794349","XYLB",9942,"3","3p22.2a",1.37453012048193,4.74284337349398,11.5398078542867,4.99824363450825e-23,1.10150866826841e-21,41.4823447527513
"1933","ILMN_1861270","",NA,"","",2.192,7.26227710843373,11.5337312951345,5.19859674568178e-23,1.14457740849528e-21,41.4432625660809
"1934","ILMN_1656940","ABLIM3",22885,"5","5q33.1b",-1.79038554216867,6.27275903614458,-11.5333981499193,5.20981006989685e-23,1.14650339919642e-21,41.441119964091
"1935","ILMN_2149164","SFRP1",6422,"8","8p11.21b",-2.58921686746987,6.19905421686747,-11.5308972752766,5.29476180071478e-23,1.1646472267419e-21,41.4250359666601
"1936","ILMN_2389970","TSPAN32",10077,"11","11p15.5a",-1.46981927710843,5.74480120481928,-11.5241074146428,5.53244671142246e-23,1.21520440283961e-21,41.3813699381279
"1937","ILMN_1701243","PEO1",56652,"10","10q24.31a",1.40748192771085,6.08701807228916,11.5220014728775,5.60830999834521e-23,1.2312861894384e-21,41.3678270681045
"1938","ILMN_2319000","MATK",4145,"","19p13.3e",-1.62673493975903,8.20548795180723,-11.5174219787374,5.77688412503483e-23,1.26769755457348e-21,41.3383782467848
"1939","ILMN_1678493","CHN1",1123,"2","2q31.1g",-1.4102048192771,8.94282530120482,-11.515816162326,5.83718580910852e-23,1.28032613265824e-21,41.328052217078
"1940","ILMN_1776522","RAG1AP1",55974,"1","1q22a",1.12606024096385,10.361186746988,11.5103631634069,6.04668775302056e-23,1.32440405329937e-21,41.2929884895606
"1941","ILMN_1782331","TDG",6996,"12","12q23.3a",1.19077108433737,9.19756626506024,11.5101187665144,6.05625121677897e-23,1.32587420706319e-21,41.2914170185485
"1942","ILMN_1744387","KCNIP1",30820,"5","5q35.1c",-1.64165060240963,4.59657228915663,-11.5028295874873,6.34853306466426e-23,1.38855497416222e-21,41.2445493428049
"1943","ILMN_1727574","LOC152485",152485,"4","4q31.22b",1.40269879518072,8.71733734939759,11.4979729341295,6.55105325422866e-23,1.43150364812797e-21,41.2133240737742
"1944","ILMN_1672461","SPPL2B",56928,"19","19p13.3g",1.40381927710844,6.40470481927711,11.4886617222798,6.95754251092646e-23,1.51818736160526e-21,41.1534629167777
"1945","ILMN_1806667","FRAS1",80144,"4","4q21.1c-q21.21a",-2.49292771084336,8.35483734939759,-11.4865971014363,7.05103346429013e-23,1.53786611674245e-21,41.1401903518358
"1946","ILMN_2052331","MYOC",4653,"1","1q24.3b",-1.55725301204819,4.22371084337349,-11.4852427028593,7.11304423092452e-23,1.55066365090478e-21,41.131483649515
"1947","ILMN_1859584","",NA,"","",-1.71507228915662,5.02796987951807,-11.4825601180684,7.23747778016932e-23,1.57631249076287e-21,41.1142390950131
"1948","ILMN_1772359","LAPTM5",7805,"1","1p35.2b",-1.28060240963855,11.4729638554217,-11.4808554317526,7.31767800518271e-23,1.59303383539792e-21,41.1032810383745
"1949","ILMN_2252705","VPS13B",157680,"8","8q22.2a-q22.2b",1.47613253012049,5.85323493975904,11.4784940340301,7.43024269866916e-23,1.61678186938753e-21,41.0881018193992
"1950","ILMN_2407308","HEY1",23462,"","8q21.13a",-1.80704819277109,5.81547590361446,-11.4742956237132,7.6346622569071e-23,1.65970918628415e-21,41.0611150455753
"1951","ILMN_1669931","SMBP",56889,"10","10q24.1a",1.00780722891567,9.36122891566265,11.4731899991692,7.68942280350974e-23,1.67083252506169e-21,41.0540084392929
"1952","ILMN_1659000","XPNPEP3",63929,"22","22q13.2a",1.68797590361446,5.61997590361446,11.471239060203,7.78700939572515e-23,1.69124678608697e-21,41.0414686100056
"1953","ILMN_1757137","FLJ30277",152641,"4","4q35.1c",-1.11833734939759,5.00232530120482,-11.4706773239394,7.81533624676273e-23,1.69660660819079e-21,41.0378580469345
"1954","ILMN_1745607","A2M",2,"12","12p13.31a",-1.4160361445783,12.2066204819277,-11.4694631314958,7.87691678950521e-23,1.70917699818942e-21,41.0300538875094
"1955","ILMN_1796423","CLIC3",9022,"9","9q34.3e",-1.90436144578313,10.756578313253,-11.4686871578672,7.91652560298542e-23,1.71697033833406e-21,41.0250664067707
"1956","ILMN_1750711","MYOHD1",80179,"17","17q12b",1.40110843373494,6.15109638554217,11.4664289057255,8.03293112741803e-23,1.74053947822058e-21,41.0105519736188
"1957","ILMN_1652472","BRAF",673,"7","7q34d",1.29097590361446,5.19410240963855,11.4663907391649,8.03491310649703e-23,1.74053947822058e-21,41.0103066690376
"1958","ILMN_1803743","LOC196752",196752,"10","10q22.2a",1.61830120481928,7.19115060240964,11.4663616049874,8.03642636503135e-23,1.74053947822058e-21,41.0101194175622
"1959","ILMN_1657683","C1orf198",84886,"1","1q42.2a",-1.16046987951806,10.611078313253,-11.4606922655046,8.33637989476418e-23,1.80466324537493e-21,40.9736824289243
"1960","ILMN_1656868","LOC440345",440345,"16","16p12.1c",1.44904819277109,12.1581024096386,11.4605213395291,8.345594799572e-23,1.80581739497486e-21,40.9725839157324
"1961","ILMN_1870668","",NA,"","",2.1180843373494,6.10729518072289,11.4597717308152,8.38612772676588e-23,1.81374390369588e-21,40.9677663259856
"1962","ILMN_2165289","DEFA3",1668,"8","8p23.1f",-2.34989156626506,4.98029518072289,-11.4595398467912,8.39870595211718e-23,1.81561983623175e-21,40.9662760597584
"1963","ILMN_1745697","MGRN1",23295,"16","16p13.3b",1.50404819277108,8.83612048192771,11.4579424777982,8.48586638748723e-23,1.83360960510296e-21,40.9560102252475
"1964","ILMN_1726659","THOP1",7064,"19","19p13.3g-p13.3f",1.02584337349398,8.63359638554217,11.4535644818012,8.72940979234011e-23,1.88535789755604e-21,40.9278749473941
"1965","ILMN_1735792","RHBDF2",79651,"17","17q25.1d",1.11089156626506,6.0806265060241,11.451671633641,8.83685653626719e-23,1.90767794306604e-21,40.915710908957
"1966","ILMN_1731233","GZMH",2999,"14","14q12a",-1.66909638554216,8.58707831325301,-11.4506346523859,8.89627923537468e-23,1.9196147770066e-21,40.909047040244
"1967","ILMN_1719649","TMEM63A",9725,"1","1q42.12c",1.43855421686748,8.54298795180723,11.4502818339408,8.91658782121214e-23,1.92310451617052e-21,40.9067797676878
"1968","ILMN_1703053","ZFP91",80829,"","11q12.1c",1.34057831325302,6.87836144578313,11.4460793389566,9.16207706026235e-23,1.97513483218451e-21,40.8797744336731
"1969","ILMN_2200836","HSPB7",27129,"1","1p36.13f",-1.72392771084338,6.10697590361446,-11.4453144484501,9.20747881393602e-23,1.98400261746073e-21,40.8748593536838
"1970","ILMN_1715963","FBXO7",25793,"22","22q12.3a",-1.46581927710843,5.19435542168675,-11.4450193043843,9.22505774542822e-23,1.98686977842711e-21,40.8729628092693
"1971","ILMN_1695423","CD9",928,"12","12p13.31e",-1.24681927710843,10.309265060241,-11.4443233624128,9.26664119902459e-23,1.99490192479002e-21,40.8684908299515
"1972","ILMN_1702911","PKIG",11142,"20","20q13.12a",-1.14195180722891,5.16209638554217,-11.4431999197103,9.33416370083653e-23,2.00814549123977e-21,40.8612718865874
"1973","ILMN_1769071","XKRX",402415,"X","Xq22.1c",2.55324096385543,6.10480120481928,11.4431041418377,9.33994293524502e-23,2.00814549123977e-21,40.8606564473543
"1974","ILMN_1699843","CRTC1",23373,"19","19p13.11b",1.54478313253012,5.62156024096386,11.4430847167779,9.34111547860566e-23,2.00814549123977e-21,40.8605316279518
"1975","ILMN_1689655","HLA-DRA",3122,"6","6p21.32b",-1.2838313253012,14.2671325301205,-11.4395631344006,9.55613386703091e-23,2.05342063224093e-21,40.8379034445827
"1976","ILMN_1681101","March 1",55016,"4","4q32.3a",-1.34930120481928,4.83814457831325,-11.4385847892267,9.61674141091081e-23,2.06548949472218e-21,40.8316171620529
"1977","ILMN_1694757","CTSL",1514,"9","9q21.33c",-1.51375903614458,6.68184337349398,-11.4357938341302,9.79175594216915e-23,2.10210827013327e-21,40.8136844405311
"1978","ILMN_1759792","RSNL2",79745,"2","2p23.2a",-1.35290361445784,7.42433132530121,-11.4353151388933,9.82209178231592e-23,2.10667558984175e-21,40.8106087322856
"1979","ILMN_2413158","PODXL",5420,"7","7q32.3b",-1.12730120481927,10.400421686747,-11.4334675621754,9.94005897907098e-23,2.13099466356293e-21,40.7987378419452
"1980","ILMN_2330243","NUDT1",4521,"7","7p22.2c",1.23502409638555,9.20260843373494,11.4330925025287,9.96417862190502e-23,2.13518113326536e-21,40.7963280687857
"1981","ILMN_2369221","IL15",3600,"4","4q31.21a-q31.21b",-1.4108313253012,4.56523493975904,-11.4279780530874,1.02989747127552e-22,2.20590660591026e-21,40.763468461856
"1982","ILMN_1801616","EMP1",2012,"12","12p13.1b",-1.30686746987952,11.3653012048193,-11.4253335117647,1.0476470571023e-22,2.24289079904498e-21,40.7464783460319
"1983","ILMN_1652777","CDC42EP2",10435,"11","11q13.1c",-1.61953012048192,7.32753614457831,-11.418794603231,1.09285720993113e-22,2.33752807091985e-21,40.7044704955018
"1984","ILMN_2101526","C7orf24",79017,"7","7p15.1b",1.36132530120483,9.54080722891566,11.4159143983616,1.11338412269544e-22,2.38033846921095e-21,40.6859681328182
"1985","ILMN_1690442","C18orf45",85019,"18","18q11.2b",1.36056626506025,7.72183734939759,11.4133910356714,1.13168399948191e-22,2.4183504584517e-21,40.6697585746538
"1986","ILMN_1684054","ASAH1",427,"8","8p22a",-1.53875903614458,7.60284939759036,-11.4131736064979,1.13327481915508e-22,2.42063753287603e-21,40.6683618748843
"1987","ILMN_1758128","CYGB",114757,"17","17q25.1d",-1.16071084337348,9.39635542168675,-11.4126019421922,1.13746805997431e-22,2.42847864044103e-21,40.6646896901523
"1988","ILMN_2065822","MCM3APAS",114044,"21","21q22.3f",1.47872289156627,4.56069879518072,11.409981409578,1.15688920672538e-22,2.46880900012529e-21,40.6478565275994
"1989","ILMN_2227338","ANKRD23",200539,"2","2q11.2a",1.07461445783133,4.73384939759036,11.4079448816197,1.17221056053279e-22,2.49806558500342e-21,40.6347750782168
"1990","ILMN_1778136","ZMYND15",84225,"17","17p13.2c",-1.26749397590361,8.32078313253012,-11.3976954908955,1.25245033604213e-22,2.66539774031849e-21,40.5689433429002
"1991","ILMN_2180239","DOPEY2",9980,"21","21q22.12b",1.46765060240964,10.0366204819277,11.3968583265535,1.25924162245336e-22,2.67862467722238e-21,40.5635665611719
"1992","ILMN_1752639","SLC25A24",29957,"1","1p13.3c",-1.49602409638554,6.0208313253012,-11.3927339996644,1.29323979229239e-22,2.74751162424562e-21,40.5370783106651
